location,date,total_cases,new_cases,total_deaths,new_deaths,new_tests,total_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated
Norway,2020-08-21,10275.0,78.0,264.0,0.0,15277.0,621255.0,0.004,256.4,,,
Norway,2020-08-22,10299.0,24.0,264.0,0.0,6818.0,628073.0,0.004,284.1,,,
Norway,2020-08-23,10323.0,24.0,264.0,0.0,6967.0,635040.0,0.003,303.6,,,
Norway,2020-08-24,10395.0,72.0,264.0,0.0,21198.0,656238.0,0.003,296.9,,,
Norway,2020-08-25,10454.0,59.0,264.0,0.0,19395.0,675633.0,0.003,297.0,,,
Norway,2020-08-26,10504.0,50.0,264.0,0.0,18870.0,694503.0,0.003,304.7,,,
Norway,2020-08-27,10542.0,38.0,264.0,0.0,17356.0,711859.0,0.003,306.9,,,
Norway,2020-08-28,10582.0,40.0,264.0,0.0,16518.0,728377.0,0.003,348.9,,,
Norway,2020-08-29,10611.0,29.0,264.0,0.0,6399.0,734776.0,0.003,342.0,,,
Norway,2020-08-30,10643.0,32.0,264.0,0.0,6802.0,741578.0,0.003,332.9,,,
Norway,2020-08-31,10782.0,139.0,264.0,0.0,22745.0,764323.0,0.004,279.3,,,
Norway,2020-09-01,10871.0,89.0,264.0,0.0,20449.0,784772.0,0.004,261.7,,,
Norway,2020-09-02,11034.0,163.0,264.0,0.0,19200.0,803972.0,0.005,206.5,,,
Norway,2020-09-03,11120.0,86.0,264.0,0.0,17751.0,821723.0,0.005,190.1,,,
Norway,2020-09-04,11231.0,111.0,264.0,0.0,15612.0,837335.0,0.006,167.9,,,
Norway,2020-09-05,11296.0,65.0,264.0,0.0,6022.0,843357.0,0.006,158.5,,,
Norway,2020-09-06,11388.0,92.0,264.0,0.0,6430.0,849787.0,0.007,145.2,,,
Norway,2020-09-07,11521.0,133.0,264.0,0.0,21037.0,870824.0,0.007,144.1,,,
Norway,2020-09-08,11623.0,102.0,264.0,0.0,18887.0,889711.0,0.007,139.5,,,
Norway,2020-09-09,11746.0,123.0,264.0,0.0,17961.0,907672.0,0.007,145.6,,,
Norway,2020-09-10,11867.0,121.0,265.0,1.0,15698.0,923370.0,0.007,136.1,,,
Norway,2020-09-11,12003.0,136.0,265.0,0.0,14987.0,938357.0,0.008,130.9,,,
Norway,2020-09-12,12079.0,76.0,265.0,0.0,7118.0,945475.0,0.008,130.4,,,
Norway,2020-09-13,12154.0,75.0,265.0,0.0,6776.0,952251.0,0.007,133.8,,,
Norway,2020-09-14,12276.0,122.0,265.0,0.0,21549.0,973800.0,0.007,136.4,,,
Norway,2020-09-15,12393.0,117.0,265.0,0.0,19027.0,992827.0,0.007,133.9,,,
Norway,2020-09-16,12498.0,105.0,265.0,0.0,17710.0,1010537.0,0.007,136.8,,,
Norway,2020-09-17,12644.0,146.0,266.0,1.0,15295.0,1025832.0,0.008,131.9,,,
Norway,2020-09-18,12769.0,125.0,267.0,1.0,14154.0,1039986.0,0.008,132.7,,,
Norway,2020-09-19,12858.0,89.0,267.0,0.0,5854.0,1045840.0,0.008,128.8,,,
Norway,2020-09-20,12897.0,39.0,267.0,0.0,5820.0,1051660.0,0.007,133.8,,,
Norway,2020-09-21,13005.0,108.0,267.0,0.0,20817.0,1072477.0,0.007,135.4,,,
Norway,2020-09-22,13153.0,148.0,267.0,0.0,16817.0,1089294.0,0.008,126.9,,,
Norway,2020-09-23,13277.0,124.0,267.0,0.0,16379.0,1105673.0,0.008,122.1,,,
Norway,2020-09-24,13406.0,129.0,270.0,3.0,14500.0,1120173.0,0.008,123.8,,,
Norway,2020-09-25,13545.0,139.0,270.0,0.0,13915.0,1134088.0,0.008,121.3,,,
Norway,2020-09-26,13627.0,82.0,270.0,0.0,6043.0,1140131.0,0.008,122.6,,,
Norway,2020-09-27,13698.0,71.0,270.0,0.0,5993.0,1146124.0,0.008,117.9,,,
Norway,2020-09-28,13788.0,90.0,274.0,4.0,19258.0,1165382.0,0.008,118.7,,,
Norway,2020-09-29,13915.0,127.0,274.0,0.0,15548.0,1180930.0,0.008,120.3,,,
Norway,2020-09-30,14027.0,112.0,274.0,0.0,15004.0,1195934.0,0.008,120.3,,,
Norway,2020-10-01,14149.0,122.0,274.0,0.0,12959.0,1208893.0,0.008,119.4,,,
Norway,2020-10-02,14284.0,135.0,275.0,1.0,13202.0,1222095.0,0.008,119.1,,,
Norway,2020-10-03,14362.0,78.0,275.0,0.0,5829.0,1227924.0,0.008,119.4,,,
Norway,2020-10-04,14457.0,95.0,275.0,0.0,6039.0,1233963.0,0.009,115.7,,,
Norway,2020-10-05,14605.0,148.0,275.0,0.0,19345.0,1253308.0,0.009,107.6,,,
Norway,2020-10-06,14784.0,179.0,275.0,0.0,15020.0,1268328.0,0.01,100.6,,,
Norway,2020-10-07,15013.0,229.0,275.0,0.0,14371.0,1282699.0,0.011,88.0,,,
Norway,2020-10-08,15221.0,208.0,275.0,0.0,13140.0,1295839.0,0.012,81.1,,,
Norway,2020-10-09,15388.0,167.0,275.0,0.0,12824.0,1308663.0,0.013,78.4,,,
Norway,2020-10-10,15466.0,78.0,275.0,0.0,5938.0,1314601.0,0.013,78.5,,,
Norway,2020-10-11,15524.0,58.0,275.0,0.0,6500.0,1321101.0,0.012,81.7,,,
Norway,2020-10-12,15639.0,115.0,276.0,1.0,19922.0,1341023.0,0.012,84.8,,,
Norway,2020-10-13,15793.0,154.0,277.0,1.0,15840.0,1356863.0,0.011,87.7,,,
Norway,2020-10-14,15953.0,160.0,277.0,0.0,15342.0,1372205.0,0.011,95.2,,,
Norway,2020-10-15,16137.0,184.0,278.0,1.0,13857.0,1386062.0,0.01,98.5,,,
Norway,2020-10-16,16272.0,135.0,278.0,0.0,13145.0,1399207.0,0.01,102.4,,,
Norway,2020-10-17,16369.0,97.0,278.0,0.0,5974.0,1405181.0,0.01,100.3,,,
Norway,2020-10-18,16457.0,88.0,278.0,0.0,6452.0,1411633.0,0.01,97.0,,,
Norway,2020-10-19,16603.0,146.0,278.0,0.0,20745.0,1432378.0,0.011,94.8,,,
Norway,2020-10-20,16772.0,169.0,278.0,0.0,17083.0,1449461.0,0.011,94.6,,,
Norway,2020-10-21,16964.0,192.0,279.0,1.0,16269.0,1465730.0,0.011,92.5,,,
Norway,2020-10-22,17234.0,270.0,279.0,0.0,15670.0,1481400.0,0.012,86.9,,,
Norway,2020-10-23,17532.0,298.0,279.0,0.0,15505.0,1496905.0,0.013,77.5,,,
Norway,2020-10-24,17749.0,217.0,279.0,0.0,7551.0,1504456.0,0.014,71.9,,,
Norway,2020-10-25,17909.0,160.0,279.0,0.0,7830.0,1512286.0,0.014,69.3,,,
Norway,2020-10-26,18342.0,433.0,279.0,0.0,23644.0,1535930.0,0.017,59.5,,,
Norway,2020-10-27,18666.0,324.0,280.0,1.0,21085.0,1557015.0,0.018,56.8,,,
Norway,2020-10-28,19069.0,403.0,280.0,0.0,21366.0,1578381.0,0.019,53.5,,,
Norway,2020-10-29,19564.0,495.0,281.0,1.0,21117.0,1599498.0,0.02,50.7,,,
Norway,2020-10-30,20062.0,498.0,282.0,1.0,20735.0,1620233.0,0.021,48.7,,,
Norway,2020-10-31,20331.0,269.0,282.0,0.0,9666.0,1629899.0,0.021,48.6,,,
Norway,2020-11-01,20635.0,304.0,282.0,0.0,9787.0,1639686.0,0.021,46.7,,,
Norway,2020-11-02,21339.0,704.0,282.0,0.0,28043.0,1667729.0,0.023,44.0,,,
Norway,2020-11-03,21956.0,617.0,282.0,0.0,27347.0,1695076.0,0.024,42.0,,,
Norway,2020-11-04,22578.0,622.0,282.0,0.0,25895.0,1720971.0,0.025,40.6,,,
Norway,2020-11-05,23229.0,651.0,284.0,2.0,27872.0,1748843.0,0.025,40.7,,,
Norway,2020-11-06,23835.0,606.0,285.0,1.0,27391.0,1776234.0,0.024,41.3,,,
Norway,2020-11-07,24243.0,408.0,285.0,0.0,12580.0,1788814.0,0.025,40.6,,,
Norway,2020-11-08,24732.0,489.0,285.0,0.0,11752.0,1800566.0,0.025,39.3,,,
Norway,2020-11-09,25325.0,593.0,285.0,0.0,31137.0,1831703.0,0.024,41.1,,,
Norway,2020-11-10,25887.0,562.0,285.0,0.0,25727.0,1857430.0,0.024,41.3,,,
Norway,2020-11-11,26511.0,624.0,285.0,0.0,23879.0,1881309.0,0.025,40.8,,,
Norway,2020-11-12,27228.0,717.0,291.0,6.0,23685.0,1904994.0,0.026,39.0,,,
Norway,2020-11-13,27916.0,688.0,294.0,3.0,22181.0,1927175.0,0.027,37.0,,,
Norway,2020-11-14,28434.0,518.0,294.0,0.0,9927.0,1937102.0,0.028,35.4,,,
Norway,2020-11-15,28434.0,0.0,294.0,0.0,10969.0,1948071.0,0.025,39.8,,,
Norway,2020-11-16,28434.0,0.0,294.0,0.0,28509.0,1976580.0,0.021,46.6,,,
Norway,2020-11-17,30114.0,1680.0,298.0,4.0,21824.0,1998404.0,0.03,33.4,,,
Norway,2020-11-18,30770.0,656.0,300.0,2.0,21613.0,2020017.0,0.031,32.6,,,
Norway,2020-11-19,31441.0,671.0,305.0,5.0,19395.0,2039412.0,0.031,31.9,,,
Norway,2020-11-20,32014.0,573.0,306.0,1.0,18159.0,2057571.0,0.031,31.8,,,
Norway,2020-11-21,32352.0,338.0,306.0,0.0,8312.0,2065883.0,0.03,32.9,,,
Norway,2020-11-22,32765.0,413.0,306.0,0.0,8378.0,2074261.0,0.034,29.1,,,
Norway,2020-11-23,33183.0,418.0,311.0,5.0,25788.0,2100049.0,0.038,26.0,,,
Norway,2020-11-24,33717.0,534.0,314.0,3.0,19526.0,2119575.0,0.03,33.6,,,
Norway,2020-11-25,34268.0,551.0,316.0,2.0,19441.0,2139016.0,0.029,34.0,,,
Norway,2020-11-26,34748.0,480.0,316.0,0.0,18607.0,2157623.0,0.028,35.7,,,
Norway,2020-11-27,35193.0,445.0,328.0,12.0,15949.0,2173572.0,0.027,36.5,,,
Norway,2020-11-28,35546.0,353.0,328.0,0.0,7030.0,2180602.0,0.028,35.9,,,
Norway,2020-11-29,35828.0,282.0,328.0,0.0,7107.0,2187709.0,0.027,37.0,,,
Norway,2020-11-30,36150.0,322.0,332.0,4.0,23003.0,2210712.0,0.027,37.3,,,
Norway,2020-12-01,36591.0,441.0,334.0,2.0,18366.0,2229078.0,0.026,38.1,,,
Norway,2020-12-02,36969.0,378.0,351.0,17.0,17648.0,2246726.0,0.025,39.9,0.0,0.0,
Norway,2020-12-03,37371.0,402.0,353.0,2.0,17591.0,2264317.0,0.025,40.7,0.0,0.0,
Norway,2020-12-04,37801.0,430.0,354.0,1.0,15710.0,2280027.0,0.024,40.8,0.0,0.0,
Norway,2020-12-05,38073.0,272.0,354.0,0.0,6814.0,2286841.0,0.024,42.0,0.0,0.0,
Norway,2020-12-06,38323.0,250.0,354.0,0.0,7391.0,2294232.0,0.023,42.7,0.0,0.0,
Norway,2020-12-07,38703.0,380.0,359.0,5.0,23707.0,2317939.0,0.024,42.0,0.0,0.0,
Norway,2020-12-08,39163.0,460.0,361.0,2.0,19046.0,2336985.0,0.024,42.0,0.0,0.0,
Norway,2020-12-09,39525.0,362.0,361.0,0.0,18924.0,2355909.0,0.023,42.7,0.0,0.0,
Norway,2020-12-10,40023.0,498.0,382.0,21.0,19338.0,2375247.0,0.024,41.8,0.0,0.0,
Norway,2020-12-11,40439.0,416.0,387.0,5.0,17847.0,2393094.0,0.023,42.9,0.0,0.0,
Norway,2020-12-12,40803.0,364.0,387.0,0.0,9001.0,2402095.0,0.024,42.2,0.0,0.0,
Norway,2020-12-13,41003.0,200.0,387.0,0.0,9143.0,2411238.0,0.023,43.7,0.0,0.0,
Norway,2020-12-14,41334.0,331.0,393.0,6.0,26097.0,2437335.0,0.022,45.4,0.0,0.0,
Norway,2020-12-15,41852.0,518.0,395.0,2.0,22617.0,2459952.0,0.022,45.7,0.0,0.0,
Norway,2020-12-16,42312.0,460.0,402.0,7.0,23164.0,2483116.0,0.022,45.6,0.0,0.0,
Norway,2020-12-17,42776.0,464.0,404.0,2.0,23965.0,2507081.0,0.021,47.9,6.0,6.0,
Norway,2020-12-18,43207.0,431.0,404.0,0.0,24285.0,2531366.0,0.02,50.0,15.0,15.0,
Norway,2020-12-19,43582.0,375.0,404.0,0.0,13331.0,2544697.0,0.019,51.3,15.0,15.0,
Norway,2020-12-20,43905.0,323.0,404.0,0.0,12718.0,2557415.0,0.02,50.4,15.0,15.0,
Norway,2020-12-21,44336.0,431.0,405.0,1.0,31808.0,2589223.0,0.02,50.6,21.0,21.0,
Norway,2020-12-22,44932.0,596.0,405.0,0.0,26569.0,2615792.0,0.02,50.6,32.0,32.0,
Norway,2020-12-23,45455.0,523.0,421.0,16.0,18386.0,2634178.0,0.021,48.1,42.0,42.0,
Norway,2020-12-24,45931.0,476.0,421.0,0.0,6107.0,2640285.0,0.024,42.2,52.0,52.0,
Norway,2020-12-25,46248.0,317.0,421.0,0.0,6594.0,2646879.0,0.026,38.0,52.0,52.0,
Norway,2020-12-26,46678.0,430.0,421.0,0.0,10927.0,2657806.0,0.027,36.5,58.0,58.0,
Norway,2020-12-27,47059.0,381.0,421.0,0.0,10307.0,2668113.0,0.028,35.1,74.0,74.0,
Norway,2020-12-28,47585.0,526.0,429.0,8.0,21779.0,2689892.0,0.032,31.0,695.0,695.0,
Norway,2020-12-29,48278.0,693.0,433.0,4.0,19358.0,2709250.0,0.036,27.9,1778.0,1778.0,
Norway,2020-12-30,49010.0,732.0,436.0,3.0,19155.0,2728405.0,0.038,26.5,2233.0,2233.0,
Norway,2020-12-31,49567.0,557.0,436.0,0.0,9080.0,2737485.0,0.037,26.7,2318.0,2318.0,
Norway,2021-01-01,49803.0,236.0,436.0,0.0,7283.0,2744768.0,0.036,27.5,2336.0,2336.0,
Norway,2021-01-02,50266.0,463.0,436.0,0.0,15326.0,2760094.0,0.035,28.5,2351.0,2351.0,
Norway,2021-01-03,50716.0,450.0,436.0,0.0,15307.0,2775401.0,0.034,29.3,2378.0,2378.0,
Norway,2021-01-04,51245.0,529.0,449.0,13.0,37950.0,2813351.0,0.03,33.7,2402.0,2402.0,
Norway,2021-01-05,52180.0,935.0,452.0,3.0,31724.0,2845075.0,0.029,34.8,5827.0,5827.0,
Norway,2021-01-06,52967.0,787.0,465.0,13.0,29837.0,2874912.0,0.027,37.0,14952.0,14946.0,6.0
Norway,2021-01-07,53792.0,825.0,467.0,2.0,29224.0,2904136.0,0.025,39.4,21552.0,21546.0,6.0
Norway,2021-01-08,54476.0,684.0,472.0,5.0,27643.0,2931779.0,0.025,40.0,23202.0,23191.0,11.0
Norway,2021-01-09,54919.0,443.0,472.0,0.0,15383.0,2947162.0,0.025,40.2,23369.0,23358.0,11.0
Norway,2021-01-10,55474.0,555.0,472.0,0.0,14646.0,2961808.0,0.026,39.2,23502.0,23491.0,11.0
Norway,2021-01-11,55903.0,429.0,478.0,6.0,32576.0,2994384.0,0.026,38.9,23905.0,23894.0,11.0
Norway,2021-01-12,56615.0,712.0,482.0,4.0,23541.0,3017925.0,0.026,39.0,28251.0,28233.0,18.0
Norway,2021-01-13,57282.0,667.0,509.0,27.0,22263.0,3040188.0,0.026,38.3,38171.0,38145.0,26.0
Norway,2021-01-14,57736.0,454.0,511.0,2.0,20174.0,3060362.0,0.025,39.6,46739.0,46706.0,33.0
Norway,2021-01-15,58202.0,466.0,517.0,6.0,18579.0,3078941.0,0.025,39.5,51326.0,51293.0,33.0
Norway,2021-01-16,58445.0,243.0,517.0,0.0,8650.0,3087591.0,0.025,39.8,52128.0,52095.0,33.0
Norway,2021-01-17,58651.0,206.0,517.0,0.0,8638.0,3096229.0,0.024,42.3,52513.0,52473.0,40.0
Norway,2021-01-18,59034.0,383.0,521.0,4.0,23254.0,3119483.0,0.025,40.0,54131.0,53785.0,346.0
Norway,2021-01-19,59456.0,422.0,525.0,4.0,17864.0,3137347.0,0.024,42.0,59598.0,58420.0,1178.0
Norway,2021-01-20,59887.0,431.0,543.0,18.0,17566.0,3154913.0,0.023,44.0,70443.0,68562.0,1881.0
Norway,2021-01-21,60259.0,372.0,544.0,1.0,15243.0,3170156.0,0.023,43.5,79188.0,77131.0,2057.0
Norway,2021-01-22,60565.0,306.0,544.0,0.0,15031.0,3185187.0,0.022,45.0,82616.0,80541.0,2075.0
Norway,2021-01-23,60803.0,238.0,544.0,0.0,8484.0,3193671.0,0.022,45.0,83025.0,80942.0,2083.0
Norway,2021-01-24,61082.0,279.0,544.0,0.0,9572.0,3203243.0,0.023,44.0,83118.0,81026.0,2092.0
Norway,2021-01-25,61315.0,233.0,548.0,4.0,27914.0,3231157.0,0.02,49.0,83724.0,81617.0,2107.0
Norway,2021-01-26,61594.0,279.0,550.0,2.0,21339.0,3252496.0,0.019,53.9,88469.0,83963.0,4506.0
Norway,2021-01-27,61961.0,367.0,556.0,6.0,20757.0,3273253.0,0.018,57.1,107917.0,95581.0,12336.0
Norway,2021-01-28,62276.0,315.0,557.0,1.0,20428.0,3293681.0,0.016,61.2,125597.0,106583.0,19014.0
Norway,2021-01-29,62575.0,299.0,564.0,7.0,17950.0,3311631.0,0.016,62.9,131635.0,110486.0,21149.0
Norway,2021-01-30,62793.0,218.0,564.0,0.0,7333.0,3318964.0,0.016,63.0,132051.0,110679.0,21372.0
Norway,2021-01-31,62966.0,173.0,564.0,0.0,7140.0,3326104.0,0.015,65.2,132292.0,110853.0,21439.0
Norway,2021-02-01,63262.0,296.0,567.0,3.0,22620.0,3348724.0,0.017,60.4,132887.0,111094.0,21793.0
Norway,2021-02-02,63553.0,291.0,568.0,1.0,17820.0,3366544.0,0.017,58.2,142631.0,117498.0,25133.0
Norway,2021-02-03,63839.0,286.0,574.0,6.0,17960.0,3384504.0,0.017,59.2,176772.0,142836.0,33936.0
Norway,2021-02-04,64212.0,373.0,582.0,8.0,17652.0,3402156.0,0.018,56.0,211892.0,169045.0,42847.0
Norway,2021-02-05,64483.0,271.0,582.0,0.0,16082.0,3418238.0,0.018,55.9,227721.0,179852.0,47869.0
Norway,2021-02-06,64653.0,170.0,582.0,0.0,7595.0,3425833.0,0.017,57.5,229347.0,180703.0,48644.0
Norway,2021-02-07,64772.0,119.0,582.0,0.0,6887.0,3432720.0,0.017,59.0,230026.0,181043.0,48983.0
Norway,2021-02-08,65118.0,346.0,582.0,0.0,22912.0,3455632.0,0.017,57.6,231104.0,181166.0,49938.0
Norway,2021-02-09,65338.0,220.0,583.0,1.0,20982.0,3476614.0,0.016,61.7,240180.0,186813.0,53367.0
Norway,2021-02-10,65547.0,209.0,592.0,9.0,19429.0,3496043.0,0.015,65.3,272428.0,209983.0,62445.0
Norway,2021-02-11,65811.0,264.0,592.0,0.0,17816.0,3513859.0,0.014,69.9,302466.0,231140.0,71326.0
Norway,2021-02-12,66236.0,425.0,592.0,0.0,18116.0,3531975.0,0.015,64.9,314399.0,239334.0,75065.0
Norway,2021-02-13,66392.0,156.0,592.0,0.0,8393.0,3540368.0,0.015,65.9,315681.0,240276.0,75405.0
Norway,2021-02-14,66501.0,109.0,592.0,0.0,6731.0,3547099.0,0.015,66.2,315828.0,240411.0,75417.0
Norway,2021-02-15,66854.0,353.0,593.0,1.0,22246.0,3569345.0,0.015,65.5,317473.0,241277.0,76196.0
Norway,2021-02-16,67140.0,286.0,593.0,0.0,19683.0,3589028.0,0.016,62.4,325959.0,247466.0,78493.0
Norway,2021-02-17,67498.0,358.0,607.0,14.0,19891.0,3608919.0,0.017,57.9,358621.0,269425.0,89196.0
Norway,2021-02-18,67824.0,326.0,607.0,0.0,18759.0,3627678.0,0.018,56.5,388838.0,288509.0,100329.0
Norway,2021-02-19,68107.0,283.0,607.0,0.0,18114.0,3645792.0,0.016,60.8,404595.0,299352.0,105243.0
Norway,2021-02-20,68315.0,208.0,607.0,0.0,8917.0,3654709.0,0.017,59.5,405367.0,299908.0,105459.0
Norway,2021-02-21,68532.0,217.0,607.0,0.0,7676.0,3662385.0,0.018,56.8,405616.0,299992.0,105624.0
Norway,2021-02-22,68758.0,226.0,608.0,1.0,20517.0,3682902.0,0.017,59.6,408415.0,302607.0,105808.0
Norway,2021-02-23,69148.0,390.0,608.0,0.0,17143.0,3700045.0,0.018,55.3,419895.0,308671.0,111224.0
Norway,2021-02-24,69489.0,341.0,620.0,12.0,18276.0,3718321.0,0.018,54.9,454298.0,319909.0,134389.0
Norway,2021-02-25,70040.0,551.0,620.0,0.0,18777.0,3737098.0,0.02,49.4,492256.0,331156.0,161100.0
Norway,2021-02-26,70564.0,524.0,622.0,2.0,19671.0,3756769.0,0.022,45.2,510933.0,339593.0,171340.0
Norway,2021-02-27,70826.0,262.0,622.0,0.0,10572.0,3767341.0,0.022,44.9,511713.0,340087.0,171626.0
Norway,2021-02-28,71006.0,180.0,622.0,0.0,11359.0,3778700.0,0.021,47.0,512449.0,340643.0,171806.0
Norway,2021-03-01,71735.0,729.0,623.0,1.0,26942.0,3805642.0,0.024,41.2,518622.0,346720.0,171902.0
Norway,2021-03-02,72234.0,499.0,623.0,0.0,23975.0,3829617.0,0.024,42.0,533361.0,357474.0,175887.0
Norway,2021-03-03,72923.0,689.0,632.0,9.0,24459.0,3854076.0,0.025,39.5,570172.0,375545.0,194627.0
Norway,2021-03-04,73493.0,570.0,632.0,0.0,24935.0,3879011.0,0.024,41.1,605582.0,391962.0,213620.0
Norway,2021-03-05,74183.0,690.0,632.0,0.0,26269.0,3905280.0,0.024,41.0,624456.0,404036.0,220420.0
Norway,2021-03-06,74546.0,363.0,632.0,0.0,15738.0,3921018.0,0.024,41.3,625447.0,404511.0,220936.0
Norway,2021-03-07,74942.0,396.0,632.0,0.0,15557.0,3936575.0,0.025,40.1,625639.0,404686.0,220953.0
Norway,2021-03-08,75770.0,828.0,632.0,0.0,35909.0,3972484.0,0.024,41.3,630855.0,409836.0,221019.0
Norway,2021-03-09,76484.0,714.0,632.0,0.0,31725.0,4004209.0,0.024,41.1,648085.0,422672.0,225413.0
Norway,2021-03-10,77169.0,685.0,632.0,0.0,31595.0,4035804.0,0.023,42.8,687363.0,444082.0,243281.0
Norway,2021-03-11,78041.0,872.0,639.0,7.0,30604.0,4066408.0,0.024,41.2,716788.0,456175.0,260613.0
Norway,2021-03-12,78946.0,905.0,639.0,0.0,29810.0,4096218.0,0.025,40.1,727837.0,458609.0,269228.0
Norway,2021-03-13,79800.0,854.0,639.0,0.0,17141.0,4113359.0,0.027,36.6,728303.0,458739.0,269564.0
Norway,2021-03-14,80440.0,640.0,639.0,0.0,16592.0,4129951.0,0.028,35.2,728490.0,458792.0,269698.0
Norway,2021-03-15,81305.0,865.0,640.0,1.0,35360.0,4165311.0,0.029,34.8,729136.0,458968.0,270168.0
Norway,2021-03-16,82455.0,1150.0,641.0,1.0,30927.0,4196238.0,0.031,32.2,735821.0,464878.0,270943.0
Norway,2021-03-17,83519.0,1064.0,648.0,7.0,32780.0,4229018.0,0.033,30.4,761296.0,488412.0,272884.0
Norway,2021-03-18,84553.0,1034.0,648.0,0.0,31750.0,4260768.0,0.034,29.8,784264.0,509763.0,274501.0
Norway,2021-03-19,85542.0,989.0,648.0,0.0,30056.0,4290824.0,0.034,29.5,792334.0,516767.0,275567.0
Norway,2021-03-20,86362.0,820.0,648.0,0.0,17231.0,4308055.0,0.034,29.7,792983.0,517373.0,275610.0
Norway,2021-03-21,86939.0,577.0,648.0,0.0,15592.0,4323647.0,0.034,29.8,793327.0,517636.0,275691.0
Norway,2021-03-22,88035.0,1096.0,649.0,1.0,36946.0,4360593.0,0.034,29.0,795098.0,519290.0,275808.0
Norway,2021-03-23,89120.0,1085.0,649.0,0.0,32931.0,4393524.0,0.034,29.6,809540.0,532680.0,276860.0
Norway,2021-03-24,90104.0,984.0,656.0,7.0,34755.0,4428279.0,0.033,30.3,853110.0,572285.0,280825.0
Norway,2021-03-25,90935.0,831.0,656.0,0.0,33389.0,4461668.0,0.032,31.5,894935.0,611482.0,283453.0
Norway,2021-03-26,92007.0,1072.0,656.0,0.0,33012.0,4494680.0,0.032,31.5,913831.0,629109.0,284722.0
Norway,2021-03-27,92469.0,462.0,656.0,0.0,17799.0,4512479.0,0.03,33.5,914705.0,629948.0,284757.0
Norway,2021-03-28,93150.0,681.0,656.0,0.0,14114.0,4526593.0,0.031,32.7,915138.0,630346.0,284792.0
Norway,2021-03-29,94139.0,989.0,660.0,4.0,30282.0,4556875.0,0.031,32.2,920213.0,635261.0,284952.0
Norway,2021-03-30,95208.0,1069.0,661.0,1.0,21822.0,4578697.0,0.033,30.4,957420.0,667968.0,289452.0
Norway,2021-03-31,96079.0,871.0,673.0,12.0,18403.0,4597100.0,0.035,28.3,1002687.0,705326.0,297361.0
Norway,2021-04-01,96770.0,691.0,673.0,0.0,10542.0,4607642.0,0.04,25.0,1013943.0,715009.0,298934.0
Norway,2021-04-02,97410.0,640.0,673.0,0.0,11327.0,4618969.0,0.043,23.0,1019189.0,719486.0,299703.0
Norway,2021-04-03,98102.0,692.0,673.0,0.0,10886.0,4629855.0,0.048,20.8,1019592.0,719845.0,299747.0
Norway,2021-04-04,98676.0,574.0,673.0,0.0,11373.0,4641228.0,0.048,20.7,1020109.0,720298.0,299811.0
Norway,2021-04-05,99249.0,573.0,676.0,3.0,16717.0,4657945.0,0.051,19.8,1021716.0,721774.0,299942.0
Norway,2021-04-06,100149.0,900.0,677.0,1.0,31339.0,4689284.0,0.045,22.4,1043459.0,740790.0,302669.0
Norway,2021-04-07,101082.0,933.0,683.0,6.0,26169.0,4715453.0,0.042,23.7,1106614.0,800119.0,306495.0
Norway,2021-04-08,101960.0,878.0,684.0,1.0,23114.0,4738567.0,0.04,25.2,1168940.0,858149.0,310791.0
Norway,2021-04-09,102719.0,759.0,684.0,0.0,24113.0,4762680.0,0.037,27.1,1197446.0,885910.0,311536.0
Norway,2021-04-10,102974.0,255.0,684.0,0.0,13139.0,4775819.0,0.033,30.0,1198746.0,887108.0,311638.0
Norway,2021-04-11,103621.0,647.0,684.0,0.0,11147.0,4786966.0,0.034,29.5,1199414.0,887725.0,311689.0
Norway,2021-04-12,104269.0,648.0,687.0,3.0,27728.0,4814694.0,0.032,31.2,1203400.0,891557.0,311843.0
Norway,2021-04-13,105008.0,739.0,688.0,1.0,21556.0,4836250.0,0.033,30.2,1229814.0,917482.0,312332.0
Norway,2021-04-14,105607.0,599.0,706.0,18.0,21945.0,4858195.0,0.032,31.5,1299300.0,985414.0,313886.0
Norway,2021-04-15,106224.0,617.0,707.0,1.0,19724.0,4877919.0,0.031,32.7,1366607.0,1051386.0,315221.0
Norway,2021-04-16,106727.0,503.0,708.0,1.0,18263.0,4896182.0,0.03,33.3,1396913.0,1080734.0,316179.0
Norway,2021-04-17,107144.0,417.0,708.0,0.0,9497.0,4905679.0,0.032,31.1,1399205.0,1082821.0,316384.0
Norway,2021-04-18,107510.0,366.0,708.0,0.0,8943.0,4914622.0,0.03,32.8,1400596.0,1084167.0,316429.0
Norway,2021-04-19,108028.0,518.0,709.0,1.0,22766.0,4937388.0,0.031,32.6,1407442.0,1090761.0,316681.0
Norway,2021-04-20,108342.0,314.0,709.0,0.0,18905.0,4956293.0,0.028,36.0,1428243.0,1110619.0,317624.0
Norway,2021-04-21,109137.0,795.0,734.0,25.0,19659.0,4975952.0,0.03,33.4,1491057.0,1170351.0,320706.0
Norway,2021-04-22,109581.0,444.0,735.0,1.0,19596.0,4995548.0,0.029,35.0,1545191.0,1221877.0,323314.0
Norway,2021-04-23,110061.0,480.0,736.0,1.0,20748.0,5016296.0,0.028,36.0,1565231.0,1240474.0,324757.0
Norway,2021-04-24,110390.0,329.0,736.0,0.0,9871.0,5026167.0,0.027,37.1,1565811.0,1240939.0,324872.0
